categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Non-text,0.0,CTX192601143,8,26,tWU,tWU,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,8,27,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4888,CTX192601143,8,28,26/603 .4 do Aerk/*e.,26/603 .4 do Aerk/*e.,,,ces_Latn,0.7500,vie_Latn,0.2130,1128.00,4,21,0.2381,0,0,0,0,0,0,0.1000,0.3333,0.5714,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4183,CTX192601143,8,29,". : &u, Rca v ( ce5.,",". : &u, Rca v ( ce5.,",,,slk_Latn,0.8935,slk_Latn,0.8935,2896.00,7,21,0.3333,0,0,1,0,0,0,0.3286,0.2143,0.4286,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,8,30,"X , C /oa(wt A","X , C /oa(wt A",,,,0.0,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,8,31,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4898,CTX192601143,8,32,MA <,MA <,,,pol_Latn,0.8259,pol_Latn,0.8259,850.00,2,4,0.2500,0,0,0,0,0,0,0.0000,0.3333,0.5000,True,False,False,False,True,False,False,False,False,False,False
Clear,0.9046,CTX192601143,8,33,A. Alon A.,A. Alon A.,,,ces_Latn,0.7500,epo_Latn,0.6759,168.00,3,10,0.2000,0,0,0,0,0,0,0.0000,0.5000,0.3333,False,False,False,False,False,False,True,False,False,False,False
Trash,0.2191,CTX192601143,8,34,L QeAIuw,L QeAIuw,,,ces_Latn,0.7500,lmo_Latn,1.0000,850.00,2,8,0.0000,1,0,0,1,0,0,0.6500,0.5714,0.5714,False,False,False,False,True,False,False,False,False,True,False
Trash,0.1578,CTX192601143,8,35,UV..,UV..,,,ces_Tibt,0.5000,bod_Tibt,0.4761,850.00,1,4,0.5000,0,0,0,0,0,0,0.0000,0.2500,1.0000,True,False,False,False,True,False,False,False,False,True,False
Trash,0.1694,CTX192601143,8,36,(ODNu50,(ODNu50,,,ces_Latn,0.7500,dan_Latn,0.7318,850.00,1,7,0.1429,1,0,1,0,0,0,0.6000,0.4000,1.0000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,8,37,7,7,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,8,38,&G,&G,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,8,39,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,8,40,"oreAu Avniny,","oreAu Avniny,",,,ces_Latn,0.7500,swe_Latn,0.9690,850.00,2,13,0.0769,1,0,0,1,1,0,0.1250,0.5833,0.6364,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3709,CTX192601143,8,41,"1 M* ""( 3 ofwi-","1 M* ""( 3 ofwi-",,,ces_Arab,0.5000,arb_Arab,0.3629,7136.00,5,15,0.2667,0,0,0,0,0,0,0.5000,0.2222,0.6000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,42,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.2343,CTX192601143,8,43,Q olvŮewt,Q olvŮewt,,,ces_Latn,0.7500,azj_Latn,0.2543,850.00,2,9,0.0000,1,0,0,0,0,0,0.6500,0.3750,0.6250,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4996,CTX192601143,8,44,"""/wodké Alt lu&nvy A0g4rd (* fVrn),T""","/wodké Alt lu&nvy A0g4rd (* fVrn),T""",,,ces_Latn,0.6354,ces_Latn,0.6354,2256.00,6,37,0.2162,1,0,1,0,0,0,0.2500,0.2000,0.4545,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5842,CTX192601143,8,45,yw «— 3 N(ow. AXNCopCa.. atow nfonwsvd (on,yw «— 3 N(ow. AXNCopCa.. atow nfonwsvd (on,,,ces_Latn,0.7500,cym_Latn,0.9755,2400.00,8,42,0.1667,1,0,0,1,0,0,0.2625,0.2647,0.7407,False,False,False,False,False,True,False,False,False,True,True
Trash,0.5374,CTX192601143,8,46,"JcGyMN A 502 A QxpANG/m (% t A) 0-14 ,""& A","JcGyMN A 502 A QxpANG/m (% t A) 0-14 ,""& A",,,ces_Latn,0.7500,hun_Latn,0.5135,624.00,11,42,0.1905,2,0,0,0,0,0,0.3773,0.2308,0.4444,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,47,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,8,48,Y.,Y.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,8,49,o,o,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3236,CTX192601143,8,50,fwo .,fwo .,,,ces_Latn,0.7500,ewe_Latn,0.5899,850.00,2,5,0.2000,0,0,0,0,0,0,0.5500,0.2500,0.6667,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,9,1,//4/26,//4/26,,,,0.0,,0.0,0.0,0,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,10,1,/0 r,/0 r,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,10,2,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.0273,CTX192601143,10,3,090 (- /MwNg,090 (- /MwNg,,,ces_Latn,0.7500,cym_Latn,0.5868,1928.00,3,12,0.2500,1,0,0,0,0,0,0.6333,0.0000,0.7500,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,10,4,ACCorcr ô 0030%,ACCorcr ô 0030%,,,,0.0,,0.0,0.0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3003,CTX192601143,10,5,3 /A3.(7*A(Kot,3 /A3.(7*A(Kot,,,ces_Latn,0.7500,azj_Latn,0.2039,850.00,2,14,0.3571,0,0,1,0,0,0,0.4000,0.3000,0.2000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3461,CTX192601143,10,6,AQ NP N ovOno/,AQ NP N ovOno/,,,ces_Latn,0.7500,lmo_Latn,0.5176,10432.00,4,14,0.0714,1,0,0,0,0,0,0.8750,0.3636,0.9000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.1935,CTX192601143,10,7,"J, i n t -","J, i n t -",,,ces_Latn,0.7500,swe_Latn,0.6420,604.00,5,10,0.2000,0,0,0,0,0,0,0.7400,0.1667,0.2500,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,10,8,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,10,9,[VO,[VO,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,10,10,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4956,CTX192601143,10,11,UJou CMirA’ 7vvol,UJou CMirA’ 7vvol,,,fra_Latn,0.5426,fra_Latn,0.5426,5568.00,3,17,0.0588,2,1,1,0,1,0,0.6000,0.4286,0.5385,False,False,False,False,True,False,False,False,False,True,False
Trash,0.2791,CTX192601143,10,12,"""(TSNJ 0 I ""","(TSNJ 0 I """,,,ces_Latn,0.7500,swe_Latn,0.8460,2976.00,4,12,0.2500,0,0,0,0,0,0,0.4500,0.1250,0.4000,True,False,False,False,True,False,False,False,False,True,False
Trash,0.4418,CTX192601143,10,13,/MonANI Nue (C.AA/u /,/MonANI Nue (C.AA/u /,,,slk_Latn,0.1909,slk_Latn,0.1909,8640.00,4,21,0.2381,1,1,0,0,1,0,0.1500,0.4444,0.6154,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4740,CTX192601143,10,14,"o , ň I o íl h . j","o , ň I o íl h . j",,,slk_Latn,0.4201,slk_Latn,0.4201,776.00,9,18,0.1111,0,0,0,0,0,0,0.7111,0.4000,0.2500,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,10,15,C.,C.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4980,CTX192601143,10,16,"ANBMA /V NX , ak 1 700 /""A*","ANBMA /V NX , ak 1 700 /""A*",,,ces_Latn,0.7500,bos_Latn,0.2811,536.00,8,27,0.1852,0,0,0,0,0,0,0.4125,0.2500,0.5455,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,10,17,"xn Jeoy. ko Cocoponanéa,rkv /A %4o /30/~","xn Jeoy. ko Cocoponanéa,rkv /A %4o /30/~",,,ces_Latn,0.7500,epo_Latn,0.1586,2720.00,7,40,0.1750,0,0,1,2,1,0,0.1071,0.3871,0.5833,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4629,CTX192601143,10,18,Aúibun AeAH HAn 2 CCocopadn(« — & -,Aúibun AeAH HAn 2 CCocopadn(« — & -,,,ces_Latn,0.7500,war_Latn,0.6693,8096.00,8,35,0.1429,3,1,0,2,1,0,0.2188,0.4074,0.4545,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,10,19,UWt,UWt,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4156,CTX192601143,10,20,"/Os* <k^'U dNnrollA.o /NE, ( Nes","/Os* <k^'U dNnrollA.o /NE, ( Nes",,,ces_Latn,0.7500,azj_Latn,0.2579,1928.00,6,32,0.2812,1,1,0,0,0,0,0.2333,0.2593,0.7222,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4813,CTX192601143,10,21,t A e *wX c0y,t A e *wX c0y,,,eng_Latn,0.9090,eng_Latn,0.9090,1128.00,5,13,0.0769,1,0,1,0,0,0,0.5400,0.3750,0.5714,False,False,False,False,True,False,False,False,False,False,False
Trash,0.2692,CTX192601143,10,22,& Ma G .Ach,& Ma G .Ach,,,pol_Latn,0.9907,pol_Latn,0.9907,2800.00,4,11,0.1818,0,0,0,0,0,0,0.4250,0.2500,0.1667,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3512,CTX192601143,10,23,"/ 0 0""WT 0“ (*070 rvcíU)9^YC","/ 0 0""WT 0“ (*070 rvcíU)9^YC",,,ces_Latn,0.7500,ast_Latn,0.6976,856.00,6,28,0.2500,1,0,3,0,0,0,0.3917,0.1875,0.4444,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,10,24,"d k, /Mya j-n Alyu ANCCCy.","d k, /Mya j-n Alyu ANCCCy.",,,ces_Latn,0.7500,lmo_Latn,0.8260,7616.00,6,26,0.1538,1,1,0,0,1,0,0.2750,0.3333,0.4706,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4568,CTX192601143,10,25,"jroM A& A. , NvCaang A% oolXAh®","jroM A& A. , NvCaang A% oolXAh®",,,ces_Latn,0.7500,wol_Latn,0.7619,2048.00,7,31,0.1613,3,1,0,0,0,0,0.3000,0.3600,0.4000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4444,CTX192601143,10,26,eoic M M/o‘ M- (2AN MGAuX Rn,eoic M M/o‘ M- (2AN MGAuX Rn,,,ces_Hang,0.5000,kor_Hang,0.3338,1808.00,7,28,0.1429,1,0,1,1,1,0,0.2929,0.3333,0.6471,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,10,27,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,10,28,"' ' "" k4že /olonbka,""3 Ege 94%","' ' "" k4že /olonbka,""3 Ege 94%",,,ces_Latn,0.7500,hun_Latn,0.2013,1592.00,7,30,0.2333,0,0,1,0,0,0,0.0214,0.3000,0.5385,False,False,False,False,True,False,False,False,False,True,False
Trash,0.6487,CTX192601143,10,29,"nonč, mI 47 žn dn A' 1074 484 ""Nik 1726.","nonč, mI 47 žn dn A' 1074 484 ""Nik 1726.",,,ces_Latn,0.7500,lim_Latn,0.2857,131.00,10,40,0.1000,1,0,0,0,0,0,0.3050,0.2222,0.5714,False,False,False,False,False,True,False,False,False,False,True
Non-text,0.0,CTX192601143,10,30,/N,/N,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3297,CTX192601143,10,31,wi~y Ulcak.l’,wi~y Ulcak.l’,,,eng_Latn,0.4766,eng_Latn,0.4766,850.00,2,13,0.2308,0,0,0,0,0,0,0.5000,0.3333,0.3333,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,10,32,ť G** 2 /—**8,ť G** 2 /—**8,,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4850,CTX192601143,10,33,"eiMre Amg); (""AC/","eiMre Amg); (""AC/",,,deu_Latn,0.6234,deu_Latn,0.6234,4928.00,3,17,0.2941,1,0,0,0,0,0,0.0833,0.3333,0.4000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3975,CTX192601143,10,34,"vof*d ""I m r*ác2,","vof*d ""I m r*ác2,",,,slk_Latn,0.1717,slk_Latn,0.1717,4928.00,4,17,0.2353,0,0,1,0,0,0,0.4500,0.2308,0.4444,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5389,CTX192601143,10,35,- AaNolewn Fywa. oLríuít,- AaNolewn Fywa. oLríuít,,,ces_Latn,0.7500,cym_Latn,0.9189,3376.00,4,24,0.0833,2,0,0,1,0,0,0.2250,0.4762,0.4737,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,10,36,"""J“""","""J“",,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,10,37,"3*7 0432/0""”° —N MOFAVA °®N","3*7 0432/0""”° —N MOFAVA °®N",,,,0.0,,0.0,0.0,0,27,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3836,CTX192601143,10,38,"v(vrrll.3 *o,M&ki Akg2N • ""-2-3","v(vrrll.3 *o,M&ki Akg2N • ""-2-3",,,ces_Latn,0.7500,vie_Latn,0.3084,1368.00,5,31,0.2903,0,1,1,1,0,0,0.2800,0.1304,0.3571,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,10,39,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4989,CTX192601143,10,40,"( ""ul nmci NC gi AlN","( ""ul nmci NC gi AlN",,,ces_Latn,0.7500,ron_Latn,0.3120,32000.00,6,20,0.1000,1,0,0,0,0,0,0.2750,0.2667,0.3846,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3218,CTX192601143,10,41,", an‘d0/.ocAWuon) z ,",", an‘d0/.ocAWuon) z ,",,,deu_Latn,0.6005,deu_Latn,0.6005,3376.00,4,21,0.2857,1,0,1,0,0,0,0.8500,0.2941,0.7273,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5118,CTX192601143,10,42,t f* /VC (YMW AV0 /WAOR ALOt,t f* /VC (YMW AV0 /WAOR ALOt,,,ces_Latn,0.7500,lim_Latn,0.9989,2048.00,7,28,0.1429,1,0,1,0,0,0,0.3214,0.2857,0.4706,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4811,CTX192601143,10,43,"AAmd Cvu, /WA. (u . ozuol,.","AAmd Cvu, /WA. (u . ozuol,.",,,ces_Latn,0.7500,nld_Latn,0.8066,5216.00,6,27,0.2593,1,1,0,0,0,0,0.5750,0.3636,0.6667,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,10,44,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,10,45,A/,A/,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,1,2742/2%,2742/2%,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,11,2,« Rudl Anlore Alúda (~ dkon.,« Rudl Anlore Alúda (~ dkon.,,,slk_Latn,0.7272,slk_Latn,0.7272,28288.00,6,28,0.1429,0,0,0,0,0,0,0.0000,0.3478,0.4737,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192601143,11,3,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5064,CTX192601143,11,4,n.) % Xukao veRo /ekonileu,n.) % Xukao veRo /ekonileu,,,ces_Latn,0.7500,diq_Latn,0.3555,16128.00,5,26,0.1538,1,0,0,0,0,0,0.5400,0.4545,0.6667,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,5,d,d,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,11,6,š AM Nalon (dovk)/ GhowmncAlr A /n,š AM Nalon (dovk)/ GhowmncAlr A /n,,,ces_Latn,0.3305,ces_Latn,0.3305,3824.00,7,34,0.1176,1,0,0,0,0,0,0.3071,0.2500,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4588,CTX192601143,11,7,"% /i Neku 0e, A‘o{*i Av‘ /ehlu‘","% /i Neku 0e, A‘o{*i Av‘ /ehlu‘",,,ces_Latn,0.7500,lvs_Latn,0.1875,940.00,7,31,0.2903,0,0,1,0,1,0,0.1929,0.4167,0.5333,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,8,"U, ou A. oN 1..,0 a , . '","U, ou A. oN 1..,0 a , . '",,,,0.0,,0.0,0.0,0,25,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1666,CTX192601143,11,9,MAOk.,MAOk.,,,ces_Latn,0.7500,ceb_Latn,0.9993,850.00,1,5,0.2000,1,0,0,0,0,0,0.4500,0.4000,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4782,CTX192601143,11,10,1.Alns. (Ahdr T,1.Alns. (Ahdr T,,,deu_Latn,0.4807,deu_Latn,0.4807,3376.00,3,15,0.2000,0,0,0,0,0,0,0.2833,0.1667,0.3333,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,11,Vutsp - 0i 3,Vutsp - 0i 3,,,,0.0,,0.0,0.0,0,12,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4731,CTX192601143,11,12,"ADew., AendcQ AA(Q","ADew., AendcQ AA(Q",,,ces_Latn,0.7500,lmo_Latn,0.4031,49664.00,3,18,0.1667,2,1,0,0,0,0,0.5500,0.3750,0.6154,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,13,/,/,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,14,"T, * • 3 ( d4Ny NV 07 "" 07° /s58/ ""3 (","T, * • 3 ( d4Ny NV 07 "" 07° /s58/ ""3 (",,,,0.0,,0.0,0.0,0,38,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,15,Neu,Neu,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,11,16,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4502,CTX192601143,11,17,"‘ ""A*o % ANog n swine( de c7hnori~- dN*4f okvi n* /18322;","‘ ""A*o % ANog n swine( de c7hnori~- dN*4f okvi n* /18322;",,,ces_Latn,0.7500,bos_Latn,0.7035,1928.00,12,57,0.1930,2,0,2,0,0,0,0.3208,0.2821,0.6071,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,18,ó,ó,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3234,CTX192601143,11,19,"X,eQ ACQ,7LeQ Qo","X,eQ ACQ,7LeQ Qo",,,ces_Latn,0.7500,azj_Latn,0.9999,1208.00,3,16,0.1250,2,0,1,0,0,0,0.8500,0.3077,0.7273,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4921,CTX192601143,11,20,"Ap4.,M3Gz8."" m folké","Ap4.,M3Gz8."" m folké",,,ces_Latn,0.6854,ces_Latn,0.6854,4928.00,3,20,0.2000,0,0,1,0,0,0,0.3333,0.2000,0.4545,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5277,CTX192601143,11,21,( oN~ /Adah‘ ~~C A Ga.pon deAorv A,( oN~ /Adah‘ ~~C A Ga.pon deAorv A,,,ces_Latn,0.7500,hun_Latn,0.3528,2624.00,8,34,0.2059,2,0,0,1,0,0,0.2125,0.3704,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4957,CTX192601143,11,22,"NMAc /‘30AA cOWMWieL Purul a 0. qAGUU., M","NMAc /‘30AA cOWMWieL Purul a 0. qAGUU., M",,,ces_Latn,0.7500,lmo_Latn,0.6373,2176.00,8,41,0.1220,3,1,1,0,0,1,0.3875,0.3871,0.5385,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,11,23,"mi (i A XGAn Q,","mi (i A XGAn Q,",,,ces_Latn,0.7500,uzn_Latn,0.5186,1984.00,5,15,0.1333,1,0,0,0,0,0,0.5400,0.3636,0.4444,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,24,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,25,c,c,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.6250,CTX192601143,11,26,% (OAI,% (OAI,,,ces_Latn,0.7500,lit_Latn,0.4181,850.00,2,6,0.3333,0,0,0,1,0,0,0.0000,0.6000,0.3333,True,False,False,False,False,True,False,False,False,False,True
Empty,0.0,CTX192601143,11,27,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,28,ť,ť,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,11,29,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5434,CTX192601143,11,30,Mal/- NCoUrC o pnfd «,Mal/- NCoUrC o pnfd «,,,ces_Latn,0.7500,oci_Latn,0.7059,34048.00,5,21,0.1429,1,0,0,0,0,0,0.3600,0.2353,0.5714,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,31,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,32,4,4,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,11,33,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,11,34,Nalw . *ol Akkuy AidudAw. Mole Admo,Nalw . *ol Akkuy AidudAw. Mole Admo,,,ces_Latn,0.7500,ilo_Latn,0.3040,2720.00,7,35,0.0857,1,1,0,0,0,0,0.2000,0.4483,0.5769,False,False,False,False,True,False,False,False,False,True,False
Trash,0.2773,CTX192601143,11,35,70AM ANAo,70AM ANAo,,,ces_Latn,0.7500,plt_Latn,0.9444,850.00,2,9,0.0000,1,0,1,0,1,0,0.3000,0.6667,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,36,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,37,/,/,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,11,38,ACMert464. Jigya /eac.,ACMert464. Jigya /eac.,,,ces_Latn,0.7500,hun_Latn,0.2389,1592.00,3,22,0.1364,1,0,1,0,0,0,0.2000,0.4118,0.2857,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,11,39,v (,v (,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
